ID	TD1	TD2	BM1	TD3	BM2	BM3	TD4	TD5	TD6	BM4	TD7	TD8	BM5	TD9	BM6	BM7	BM8	BM9	TD10	BM10
UniRef50_G0I7F7: ABC transporter, ATP-binding protein, multidrug export	0	0	2.33158e-05	0	0	0	0	0	0	0	0	0	0	0	9.98555e-06	0	6.48541e-05	5.07471e-05	0	1.06074e-05
UniRef50_G0I8S2	0	0	3.46705e-05	0	5.0033e-06	1.15846e-05	3.67417e-07	2.12842e-07	0	0	0	0	9.09403e-06	0	3.47506e-05	4.14295e-05	0	7.47824e-05	0	3.96692e-05
UniRef50_G0IC71: Sensor histidine kinase|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	2.48802e-06	1.63581e-06	8.07013e-05	2.05813e-06	8.56631e-06	8.35557e-05	7.87976e-07	0	2.21358e-06	6.40507e-05	1.99612e-06	5.08517e-06	0.000146886	1.39212e-06	2.02108e-05	1.04093e-05	3.59951e-06	1.64412e-05	8.95631e-07	2.57461e-05
UniRef50_G0VPL7: Bifunctional protein HldE	8.48525e-07	7.05309e-06	4.27076e-07	1.54474e-07	0	2.13693e-07	2.89711e-05	6.8365e-06	7.19101e-06	7.99286e-07	9.28825e-06	1.69939e-05	4.15162e-07	9.98615e-07	7.22507e-06	6.57661e-06	7.94649e-08	0	7.36517e-07	8.18355e-06
UniRef50_G1VFZ4|g__Prevotella.s__Prevotella_melaninogenica	9.06451e-06	1.08708e-05	0	2.35701e-07	0	4.57204e-07	1.90982e-05	8.1522e-06	2.33093e-05	5.44191e-06	4.62616e-06	3.31596e-05	0	8.04178e-06	0	8.2115e-06	5.34267e-07	0	6.13405e-05	0
UniRef50_G4AIB6	1.28056e-07	7.42575e-07	6.72701e-06	3.62918e-06	0	0	0	2.01904e-05	8.50372e-07	0	0	0	0	1.0464e-07	1.25415e-05	1.97681e-06	1.41403e-06	0	5.48438e-05	6.92155e-06
UniRef50_G4CPX0: NodT family efflux transporter	2.20367e-05	0	7.54753e-07	1.00235e-05	1.46915e-06	1.20693e-06	6.40541e-06	5.91764e-05	2.1156e-05	2.3368e-05	0.000122329	2.89349e-06	2.19264e-06	1.4876e-05	9.35236e-06	0	2.19455e-06	3.64501e-06	8.08988e-07	1.95989e-05
UniRef50_G4CRF2: TonB-dependent receptor|g__Neisseria.s__Neisseria_subflava	1.3209e-05	0	1.37577e-07	2.49786e-06	0	1.37582e-07	4.65376e-06	4.39005e-05	4.78199e-06	3.76547e-06	3.37197e-05	2.11769e-06	1.0869e-06	3.26358e-06	0	0	1.14996e-06	0	1.89266e-07	0
UniRef50_G4Q5V3: Integral membrane protein|g__Fusobacterium.s__Fusobacterium_periodonticum	2.41265e-05	0	2.23278e-07	1.74742e-05	0	5.21282e-07	5.27069e-06	5.7365e-07	7.21776e-07	3.35026e-07	9.42028e-07	8.6048e-06	8.68066e-07	2.02103e-05	1.58976e-06	0	9.9676e-07	0	1.92495e-05	2.22347e-06
UniRef50_G4Q6N7: Inner-membrane translocator|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	1.03229e-05	6.30548e-06	0.000136054	1.00744e-05	0.00019719	0.000216769	3.37974e-06	0	1.65449e-05	0.000195224	9.43251e-06	2.41216e-06	0.00012747	4.80359e-06	0.000120155	0.000181222	0.000179924	0.000199633	9.70693e-06	0.000101236
UniRef50_G5EQV4|g__Rothia.s__Rothia_mucilaginosa	3.39451e-06	1.88103e-05	9.34869e-07	2.83044e-05	0	1.98584e-07	1.09556e-05	1.10396e-05	6.77528e-06	1.70778e-06	2.23756e-05	4.36032e-06	0	1.96981e-06	0	3.45528e-06	0	1.49807e-06	4.54797e-06	2.29671e-06
UniRef50_G5ETR6|g__Rothia.s__Rothia_mucilaginosa	1.57689e-05	4.18045e-05	2.55059e-06	5.24633e-06	3.47912e-07	7.58416e-07	3.13236e-05	3.09255e-05	2.06449e-06	4.35891e-06	1.41789e-05	9.3594e-06	0	5.31817e-08	7.64623e-07	1.09672e-05	0	3.00111e-06	1.2531e-06	4.54436e-06
UniRef50_G5ETT2	4.42018e-06	4.98721e-05	1.07851e-06	6.66553e-05	0	1.07548e-07	1.7135e-06	2.59753e-07	1.62911e-05	2.21656e-06	1.01766e-05	8.24884e-06	0	2.86682e-06	0	9.72582e-07	1.2408e-07	1.39766e-06	8.37098e-07	4.43423e-07
UniRef50_G6A2T2	0.000116336	0.000134098	0.000177419	0.000106172	5.30703e-05	7.06529e-05	7.95859e-05	6.28037e-05	9.82874e-05	0.000125336	3.08838e-05	3.69172e-05	0.000333179	3.69099e-05	0.000108715	1.09904e-05	1.38503e-05	0.000154748	5.3323e-05	9.79324e-05
UniRef50_G6A8J2	1.3557e-05	1.859e-05	3.92191e-06	5.42073e-06	7.50495e-07	6.96692e-07	1.29672e-05	9.33622e-06	1.09148e-05	2.57445e-06	1.69346e-05	4.24368e-06	0	4.10309e-06	4.42305e-06	2.10951e-06	5.14319e-07	1.33153e-05	1.22218e-05	9.79182e-06
UniRef50_G6N4W3: ABC transporter transmembrane region family protein	0	2.02581e-06	5.03205e-06	0	7.99006e-07	1.89794e-05	0	0	0	7.40702e-06	2.03924e-06	0	0	0	0	2.30968e-06	0.000117161	1.28433e-05	9.35794e-09	1.44207e-06
UniRef50_G7S6E1|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	1.71404e-06	1.66046e-06	0	1.73538e-07	2.71649e-05	6.71709e-06	1.32594e-05	0	3.28359e-06	2.23865e-05	9.14524e-07	0	0	7.5756e-07	7.69523e-07	2.93971e-06	3.08309e-05	0	1.62273e-07	0
UniRef50_G7SFX0	0	2.66634e-07	0	1.80959e-06	2.57453e-05	5.07757e-07	3.90342e-08	0	2.78852e-07	3.20011e-05	9.70255e-07	1.77556e-07	0	0	0	0.000193754	1.49232e-06	0	0	2.80789e-06
UniRef50_G7SGL1: Peptidoglycan-binding LysM|g__Streptococcus.s__Streptococcus_parasanguinis	1.95994e-05	0.000183334	1.08355e-06	1.58994e-07	0	2.21394e-07	4.56928e-05	2.08658e-05	4.8462e-05	2.48713e-06	2.02542e-05	1.97888e-05	0	3.17337e-06	5.25147e-07	1.41718e-05	0	0	1.24172e-05	8.98457e-07
UniRef50_G7SUD4: Cyclic nucleotide-binding domain protein|g__Haemophilus.s__Haemophilus_parainfluenzae	0.000236479	2.14248e-05	1.20417e-05	0.000127785	1.93379e-06	1.98534e-06	3.81858e-05	8.60309e-05	0.000134679	1.37891e-05	2.2625e-05	6.88734e-06	5.6299e-06	5.56404e-05	7.92187e-05	0	8.61005e-06	8.06325e-06	0.000123574	1.73557e-05
UniRef50_G9ZBG2	4.77285e-06	1.69264e-07	1.72275e-05	4.79231e-06	1.42851e-05	7.27999e-05	4.95763e-07	0	4.20301e-06	1.98182e-06	8.30707e-07	0	2.76218e-05	2.60532e-05	1.78703e-05	6.37474e-06	0.000116058	3.51556e-06	8.26396e-08	6.54441e-05
UniRef50_H2J0L9: Hydrogenase maturation protease HycI|g__Haemophilus.s__Haemophilus_haemolyticus	1.60801e-07	0	2.05008e-05	1.1664e-07	1.73668e-06	6.68836e-05	0	0	2.2481e-07	2.69354e-05	3.4803e-07	0	2.82681e-05	0	3.25653e-05	0	7.54461e-05	4.08566e-05	0	5.31758e-05
UniRef50_H7H1S0	0.000101965	0.000153629	0.000142081	0.000128032	7.07963e-05	5.43812e-05	9.09473e-05	1.07205e-05	0.000120342	0.000175271	4.88719e-05	3.18898e-05	0.000254404	3.53739e-05	0.000113652	0	7.86135e-06	0.000187162	5.85909e-05	0.000127239
UniRef50_H7K6Z1	4.34959e-07	0	5.33181e-05	0	1.21234e-05	1.27317e-05	0	0	0	2.16617e-06	0	0	0	0	0	0	0	1.63732e-05	0	6.21014e-06
UniRef50_H7PSD8: G5 domain protein	0	9.82702e-07	1.12488e-05	8.92812e-07	6.55462e-05	4.34141e-06	0	0	3.24415e-08	2.46614e-05	0	0	0.000112673	6.10808e-07	9.1806e-06	6.18662e-05	4.28645e-05	5.36214e-05	1.37722e-06	5.74059e-06
UniRef50_I0GFN1	4.52434e-06	5.71299e-06	1.50224e-05	1.25116e-05	1.48105e-05	8.41917e-06	6.99823e-06	1.13425e-05	8.43341e-06	5.43957e-06	9.79625e-06	4.79702e-06	5.94697e-06	9.80449e-06	1.39199e-05	5.05869e-06	5.41082e-06	1.14325e-05	1.158e-05	1.36086e-05
UniRef50_I0Q4C0	5.63836e-07	9.67972e-07	1.63492e-05	1.8234e-06	1.64739e-05	5.89727e-05	0	0	3.40635e-07	7.58111e-06	3.76632e-07	0	2.46697e-05	0	4.00031e-05	2.5899e-05	0.000130182	5.57624e-06	0	9.58137e-06
UniRef50_I0Q5M5	4.74501e-07	1.84866e-07	7.85344e-07	1.50879e-07	2.36999e-06	0	0	0	4.48501e-06	8.76843e-06	9.66922e-07	2.11118e-07	0	0	7.0981e-05	2.34104e-05	0	8.02879e-06	5.32138e-07	6.20478e-06
UniRef50_I0S6J8|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	3.45838e-06	9.65411e-07	6.74302e-05	1.1808e-06	4.7447e-05	6.33051e-05	0	0	0	3.20569e-05	0	0	0.000120277	1.34867e-06	2.59073e-05	0.00015295	0.000138344	3.99932e-05	8.2038e-07	1.29819e-05
UniRef50_I1W9Z1: Hydrolase, putative|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	3.42055e-06	1.86753e-05	4.30083e-05	4.38673e-06	1.39916e-05	7.03382e-05	4.61615e-06	0	4.95472e-06	6.05802e-05	4.86244e-06	2.28847e-06	6.20339e-05	6.12439e-06	1.62077e-05	2.87191e-05	4.22879e-05	9.42255e-05	5.10369e-06	2.26774e-05
UniRef50_I1ZLL6: Glutamine amidotransferase|g__Neisseria.s__Neisseria_subflava	1.771e-05	0	5.97477e-07	6.22318e-06	0	6.12611e-07	5.43091e-06	4.81263e-05	9.46627e-06	7.35514e-06	8.7811e-05	3.4045e-06	8.88254e-07	9.93385e-06	0	0	1.71699e-07	0	4.1449e-07	0
UniRef50_I1ZLV4	2.18207e-05	6.16933e-05	0	0	0	0	3.30181e-05	1.78911e-05	4.83593e-05	0	1.11389e-05	2.61143e-05	0	5.31854e-06	0	0	0	0	6.52732e-06	0
UniRef50_I1ZMG4: Transcriptional antiterminator, BglG/SacY family|g__Streptococcus.s__Streptococcus_australis	1.61764e-05	2.48587e-07	1.0671e-06	2.8054e-05	0	9.36179e-07	0	1.26667e-06	0	2.98985e-07	8.6074e-08	6.31346e-07	1.55898e-06	1.77018e-05	3.17232e-07	0	1.18843e-06	0	2.96831e-05	3.26514e-06
UniRef50_I1ZMV7|g__Streptococcus.s__Streptococcus_parasanguinis	1.12804e-05	0.000112976	1.06924e-06	2.18658e-05	0	0	2.91645e-05	1.44768e-05	3.48506e-05	3.7954e-06	1.08841e-05	1.30983e-05	3.38008e-06	9.90412e-06	7.26372e-07	1.02894e-05	2.86791e-06	0	3.5701e-05	1.22887e-06
UniRef50_I1ZP89|g__Streptococcus.s__Streptococcus_parasanguinis	1.32797e-05	0.000144496	1.62261e-07	1.63297e-07	1.0888e-06	0	4.01963e-05	1.85676e-05	3.45226e-05	2.65694e-06	1.82635e-05	1.40456e-05	1.97054e-06	2.17969e-06	4.02704e-07	9.2286e-06	0	0	8.27364e-06	2.31188e-07
UniRef50_I1ZPB0|g__Streptococcus.s__Streptococcus_parasanguinis	6.97569e-06	4.06639e-05	0	8.40157e-07	0	0	1.66845e-05	6.0344e-06	3.32026e-06	5.6991e-06	1.20439e-05	4.95706e-06	0	2.16089e-06	0	0	0	0	2.74184e-06	0
UniRef50_I3DNU3: EamA-like transporter family protein	4.20541e-08	0	2.12302e-05	6.92631e-08	4.30612e-07	8.0962e-05	0	0	3.17205e-07	3.02506e-05	3.722e-07	0	2.24249e-05	3.54913e-08	2.93585e-05	0	7.03102e-05	3.3539e-07	4.31779e-08	6.71518e-05
UniRef50_I3Z8S8: DNA/RNA helicase, superfamily II	1.48854e-07	3.26074e-07	4.78598e-05	2.58412e-06	1.71963e-07	4.71086e-06	2.27264e-07	5.99973e-07	2.66655e-06	6.86527e-06	1.21325e-07	5.21718e-07	6.76322e-07	8.32204e-07	1.25967e-07	0.000145053	2.03533e-06	0.000105989	2.73516e-07	2.48712e-05
UniRef50_I4E0W3|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	2.43954e-06	0	5.00869e-06	2.87127e-07	0	5.95751e-07	7.01432e-08	0	8.28293e-08	2.36193e-05	6.76631e-07	1.57379e-07	0.000113298	2.20691e-07	1.32075e-05	0	6.01735e-05	0	1.68908e-07	2.30469e-05
UniRef50_I4E266: DNA mismatch repair protein MutL|g__Streptococcus.s__Streptococcus_parasanguinis	7.98119e-06	9.01895e-05	3.5166e-07	6.06895e-06	0	2.51543e-07	1.72578e-05	6.36414e-06	1.73104e-05	1.00479e-06	8.74431e-06	5.56271e-06	0	3.76899e-06	1.2163e-07	5.0645e-06	1.67351e-07	0	6.95298e-06	6.19851e-07
UniRef50_I6TZB4: Bifunctional biotin--[acetyl-CoA-carboxylase] synthetase/biotin operon repressor	5.69738e-05	0.000138171	0.0001665	3.65169e-05	0.000190655	0.000304351	6.46088e-05	4.95464e-05	8.08469e-05	0.00019562	3.86732e-05	2.93867e-05	0.000184808	3.06213e-05	0.00017711	0.000219782	0.000235875	0.00022867	5.61346e-05	0.000116062
UniRef50_I6U158|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	1.45333e-07	1.2442e-07	5.11955e-06	6.38204e-07	1.49567e-06	0	0	0	2.7778e-07	4.35318e-06	1.43208e-07	6.13889e-08	0	0	3.20843e-06	4.33447e-06	9.10733e-05	2.03775e-05	1.74798e-07	1.12173e-05
UniRef50_J0SU00	0	3.33947e-06	0	1.92816e-05	0	0	1.52514e-05	1.27551e-05	2.48728e-06	0	2.10471e-06	5.05284e-05	0	2.71821e-05	0	0	0	0	3.49077e-06	0
UniRef50_J1QM88: Protein dpnD|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	7.49448e-07	5.73667e-07	1.97472e-05	7.98116e-07	3.96606e-05	1.98584e-06	2.33811e-07	0	5.4383e-07	1.34366e-05	4.87519e-07	1.53096e-06	0	1.55301e-06	5.50349e-06	0	4.31494e-05	8.73876e-06	1.04737e-06	1.86918e-05
UniRef50_J5AEJ3|g__Veillonella.s__Veillonella_dispar	8.24619e-06	3.3269e-05	0	0	0	4.31135e-07	2.34961e-05	2.50827e-05	1.55012e-05	3.71028e-06	1.0527e-05	3.10844e-05	0	3.19422e-07	0	0	0	0	2.13731e-06	0
UniRef50_J5H8L3	6.34109e-06	0	1.51662e-05	3.933e-06	2.33487e-06	0.00011528	4.16273e-06	0	3.65438e-05	1.48597e-05	2.53955e-06	0	7.07313e-07	0	1.87108e-06	0	1.35457e-07	2.60805e-05	2.31128e-06	4.95751e-05
UniRef50_J5HU30: Histidine-rich protein HRPII/III	0	1.29729e-07	0	9.5975e-07	0	3.72272e-05	0	0	8.363e-07	0	0	0	2.4019e-05	2.82045e-07	3.72857e-05	2.80162e-06	8.12055e-05	0	0	2.81891e-05
UniRef50_J7L938: Ppx/GppA phosphatase family protein|g__Rothia.s__Rothia_mucilaginosa	1.21768e-05	3.26597e-05	1.57036e-06	5.41379e-05	1.83565e-06	3.4004e-07	7.85634e-06	1.41908e-05	1.55814e-05	3.04625e-06	1.29522e-05	7.03788e-06	6.70086e-07	3.49116e-06	2.70808e-07	5.24974e-06	2.55951e-07	8.67306e-07	1.82598e-05	1.53773e-06
UniRef50_J7S8D9	1.88078e-05	5.3194e-06	0.000135359	4.26006e-05	0.000141253	0.000203953	1.64765e-05	3.41677e-06	2.04017e-05	0.000113566	1.13815e-05	2.59792e-06	0.0001342	2.34287e-05	7.78235e-05	0.000150838	0.000181055	0.000171093	2.83406e-05	6.99618e-05
UniRef50_J9R6J8: Acetylornithine deacetylase/Succinyl-diaminopimelate desuccinylase-related deacylase	1.12564e-05	1.8641e-05	7.65494e-07	1.93987e-05	0	5.39493e-07	2.27095e-05	1.85611e-05	4.25601e-05	1.9206e-05	1.59808e-05	5.63493e-05	5.40239e-06	4.61662e-05	2.88369e-05	7.15461e-06	1.81764e-06	4.10157e-06	3.65692e-05	1.5714e-05
UniRef50_J9YSX7	3.36918e-05	0.000174275	2.44005e-06	1.63207e-05	2.28412e-06	3.35491e-07	6.35221e-05	5.16071e-05	6.09452e-05	3.21382e-06	2.00999e-05	2.47366e-05	1.55305e-05	2.12974e-05	5.86033e-06	2.59777e-05	2.35001e-06	0	5.6659e-05	7.67327e-06
UniRef50_K0CN86: Leucine-responsive transcriptional regulator|g__Neisseria.s__Neisseria_flavescens	1.71966e-05	0	0	5.51061e-06	0	0	3.63068e-06	2.09156e-05	2.15475e-06	1.16621e-05	7.18996e-05	1.42283e-06	0	5.32721e-06	0	0	1.96041e-06	1.27743e-06	5.5719e-07	0
UniRef50_K1GSN3	2.67752e-05	0	0	1.62976e-05	0	1.0446e-06	5.29047e-06	1.99918e-06	3.84278e-07	0	1.21097e-06	8.97935e-06	0	3.34263e-05	1.31732e-06	0	1.83942e-06	1.39651e-06	2.04576e-05	7.56261e-07
UniRef50_K4PPW1: Formate/nitrite transporter|g__Streptococcus.s__Streptococcus_salivarius	4.69458e-06	5.11509e-05	4.22378e-07	1.18947e-06	0	2.83691e-07	1.60888e-05	3.75177e-05	1.94995e-05	1.57921e-06	6.92397e-06	6.75589e-06	3.30692e-06	8.83345e-06	1.05342e-06	7.83448e-06	1.57678e-07	7.13368e-07	1.44889e-05	3.86315e-07
UniRef50_L0GVQ9: ATPase component of Mn/Zn ABC-type transporter|g__Veillonella.s__Veillonella_atypica	1.12351e-05	2.87778e-05	4.60077e-07	1.02736e-05	4.97959e-07	6.06894e-07	3.2811e-05	2.81377e-05	1.80592e-05	5.19037e-06	1.27788e-05	3.02532e-05	9.05093e-07	1.71198e-05	0	4.25487e-06	6.90025e-07	1.17148e-06	1.90346e-05	6.26674e-07
UniRef50_L0SSP8: ABC transporter, ATP-binding protein	3.23609e-05	1.48732e-05	0.00014221	2.77688e-05	0.000212845	0.000242587	2.5151e-05	1.26202e-05	4.06905e-05	0.000218374	2.07478e-05	1.41967e-05	0.000158848	1.99077e-05	0.000119506	0.000164213	0.000218509	0.000222803	2.13033e-05	0.000108315
UniRef50_L1MMH8|g__Rothia.s__Rothia_mucilaginosa	0	2.61496e-07	1.02672e-06	7.65359e-05	1.47815e-06	4.90881e-07	2.3796e-07	0	2.60414e-06	4.52738e-06	1.28655e-05	9.20783e-07	0	6.06901e-08	0	2.36704e-06	0	6.48772e-07	3.79081e-07	3.73972e-06
UniRef50_L1MQE2	1.6075e-06	0	5.13188e-05	2.95548e-06	0	0	6.863e-07	2.89093e-07	1.4746e-06	0	0	4.0756e-06	0	2.12851e-06	3.23453e-05	0	0	0	4.18876e-06	1.04337e-05
UniRef50_L7VTG4|g__Streptococcus.s__Streptococcus_salivarius	4.18901e-06	9.07872e-06	2.38136e-06	4.96215e-07	1.11116e-05	1.08858e-07	1.19084e-05	2.69411e-05	5.1197e-07	4.83305e-07	4.22733e-07	1.03253e-06	1.38475e-05	8.83122e-07	1.49039e-05	4.00936e-06	2.42421e-07	7.39083e-06	7.54036e-06	6.46567e-06
UniRef50_M4XT01: Transketolase|g__Haemophilus.s__Haemophilus_parainfluenzae	0.000136511	1.80819e-05	1.69251e-05	9.50041e-05	9.98195e-05	3.12662e-05	2.91593e-05	8.00805e-05	8.81762e-05	2.14565e-05	3.42584e-05	5.326e-06	1.86596e-05	4.95311e-05	8.69602e-05	7.13752e-06	4.07458e-05	2.30391e-05	9.60944e-05	6.34814e-05
UniRef50_M4YX25: Potassium uptake protein|g__Streptococcus.s__Streptococcus_salivarius	6.27381e-06	5.8728e-05	4.50608e-07	1.20763e-06	7.46938e-07	2.30402e-07	2.55377e-05	3.55097e-05	2.18449e-05	1.56324e-06	6.04322e-06	1.26069e-05	4.45162e-07	1.01408e-05	0	4.29808e-06	1.3714e-06	7.71429e-07	1.37961e-05	8.35994e-07
UniRef50_M5L830	1.23209e-06	5.76064e-07	8.7808e-06	8.58275e-07	1.96981e-05	1.31886e-05	1.38238e-06	2.61197e-07	8.82291e-07	1.49845e-05	0	0	3.57525e-06	8.85386e-07	8.95117e-06	1.53592e-05	1.05175e-05	4.13184e-06	1.27322e-06	1.48731e-06
UniRef50_M5N7R0	3.15442e-05	3.65344e-05	3.91035e-05	1.62317e-05	3.19391e-05	4.31704e-05	1.81729e-05	6.55646e-06	3.0343e-05	6.89842e-05	1.1119e-05	8.54598e-06	3.81118e-05	9.0576e-06	4.21649e-05	3.44044e-05	4.17503e-05	3.80306e-05	5.95724e-06	2.9064e-05
UniRef50_M7MEQ8: Cytidine/deoxycytidylate deaminase family protein|g__Streptococcus.s__Streptococcus_pseudopneumoniae	0	0	1.5426e-05	0	0	0	0	0	0	0	0	0	0	0	1.01432e-05	0	2.46316e-05	4.35945e-05	0	7.61256e-06
UniRef50_M7MU50: Channel protein, MIP family|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	1.28754e-05	8.44764e-06	7.55182e-05	1.1121e-05	0.000187708	0.00024398	4.34573e-06	0	1.75279e-05	0.000206637	1.04175e-05	3.49165e-06	0.000178858	5.09666e-06	0.000146921	0.000150852	0.000167102	0.000192189	8.28958e-06	9.59654e-05
UniRef50_N0CC67|g__Streptococcus.s__Streptococcus_peroris	4.24493e-06	8.49351e-05	0	0	0	0	1.20366e-05	0	1.61195e-05	0	0	0	0	9.12108e-06	0	0	0	0	4.14266e-06	0
UniRef50_O05052: Putative type I restriction enzyme HindVIIP R protein|g__Haemophilus.s__Haemophilus_parainfluenzae	9.47062e-06	2.47562e-06	6.45812e-06	1.15298e-07	3.16686e-06	5.10648e-07	7.52757e-09	1.4719e-05	7.92755e-08	1.00245e-06	1.0305e-05	1.94779e-06	5.5895e-07	4.17614e-06	1.95935e-05	1.18037e-06	8.57602e-07	1.71135e-05	2.49176e-05	3.68684e-06
UniRef50_O67078: 3-isopropylmalate dehydratase large subunit	3.27918e-05	7.00962e-05	2.56775e-06	3.4444e-05	1.08459e-06	1.18353e-06	0.000107211	6.56893e-05	5.9515e-05	1.81553e-05	3.89069e-05	9.01135e-05	1.32686e-05	5.34367e-05	2.69625e-05	1.402e-05	8.48155e-07	8.48902e-07	4.1698e-05	1.64052e-05
UniRef50_P00805: L-asparaginase 2|g__Campylobacter.s__Campylobacter_concisus	2.00253e-06	6.93046e-06	5.221e-07	8.43437e-07	0	3.12971e-07	2.56692e-05	1.36979e-05	1.734e-05	3.79737e-06	1.10955e-05	1.18069e-05	6.14725e-07	9.86716e-06	0	0	0	0	1.54197e-06	5.71115e-07
UniRef50_P0C0G7: Glyceraldehyde-3-phosphate dehydrogenase|g__Streptococcus.s__Streptococcus_pseudopneumoniae	0	0	2.16065e-05	0	0	0	0	0	0	0	0	0	0	0	2.29842e-05	0	3.00579e-05	5.21842e-05	0	2.38919e-05
UniRef50_P21332: Oligo-1,6-glucosidase	6.47282e-06	2.7802e-05	2.23218e-06	3.49945e-05	2.92696e-06	8.50333e-07	1.39613e-05	1.00922e-05	1.37876e-05	1.08866e-05	1.22573e-05	1.25631e-05	2.15117e-05	3.58846e-06	1.60899e-06	9.42032e-06	2.50952e-06	3.16216e-06	1.33806e-05	1.2206e-05
UniRef50_P22874: Mercuric resistance operon regulatory protein|g__Haemophilus.s__Haemophilus_haemolyticus	3.0872e-05	0	2.59702e-06	8.62558e-06	9.75876e-07	4.59464e-05	0	0	3.29421e-05	2.32627e-05	5.74634e-06	0	7.6923e-06	3.28199e-06	2.34814e-06	3.0377e-06	3.51626e-07	8.19737e-06	2.89033e-05	2.48792e-05
UniRef50_P22874: Mercuric resistance operon regulatory protein|g__Streptococcus.s__Streptococcus_parasanguinis	1.48335e-05	4.58854e-06	3.98434e-06	6.82479e-06	1.05069e-06	7.06307e-05	4.42082e-06	3.06038e-05	1.41478e-05	1.65534e-05	2.76044e-06	1.46312e-06	4.03251e-05	3.17219e-06	1.58616e-06	3.11027e-06	0	1.99409e-05	1.07499e-05	4.42571e-06
UniRef50_P24532: Argininosuccinate synthase|g__Neisseria.s__Neisseria_subflava	6.22472e-06	0	7.76732e-07	2.93147e-06	0	7.71576e-08	2.98883e-06	2.45233e-05	4.65622e-06	5.43756e-06	5.50803e-05	9.52309e-07	4.6018e-07	8.33121e-06	0	0	6.98402e-07	0	3.79341e-07	0
UniRef50_P26647: 1-acyl-sn-glycerol-3-phosphate acyltransferase	0.000133332	1.74832e-05	1.23627e-05	0.000112928	8.52227e-05	1.44657e-05	2.6917e-05	6.95779e-05	9.52277e-05	1.40221e-05	3.37847e-05	4.08213e-06	2.74714e-06	5.49341e-05	7.22238e-05	2.88161e-06	2.66022e-05	1.37179e-05	9.95133e-05	2.88745e-05
UniRef50_P31769: Competence protein B|g__Haemophilus.s__Haemophilus_haemolyticus	6.98329e-08	0	9.74234e-06	1.1527e-07	3.06772e-06	9.87425e-05	0	0	0	3.07926e-05	1.56165e-07	0	2.21262e-05	0	2.8764e-05	0	4.9209e-05	4.08891e-05	0	6.07591e-05
UniRef50_P35159: Ribosomal large subunit pseudouridine synthase B|g__Streptococcus.s__Streptococcus_pseudopneumoniae	0	0	1.76181e-05	0	0	0	0	0	0	0	0	0	0	0	1.25894e-05	0	5.74102e-05	2.56898e-05	0	2.19889e-05
UniRef50_P35170: Phospho-2-dehydro-3-deoxyheptonate aldolase|g__Haemophilus.s__Haemophilus_parainfluenzae	0.000180959	1.67888e-05	1.12171e-05	0.000109955	8.34366e-05	4.23683e-06	2.63322e-05	7.1232e-05	0.000102204	9.34293e-06	3.41464e-05	4.22557e-06	5.7559e-06	5.05385e-05	6.20364e-05	5.47441e-06	1.53276e-05	7.21881e-06	9.50121e-05	2.60449e-05
UniRef50_P40924: Phosphoglycerate kinase|g__Veillonella.s__Veillonella_parvula	8.74151e-06	8.04108e-06	2.72019e-07	1.42719e-06	8.75578e-07	1.82035e-07	9.5155e-06	6.67342e-06	8.23741e-06	6.86816e-06	3.30225e-06	6.19916e-06	8.94299e-06	1.97062e-06	1.18195e-05	6.72483e-06	1.42012e-06	8.96806e-07	5.73125e-06	2.59261e-06
UniRef50_P42359: Putative zinc metalloproteinase in scaA 5'region (Fragment)	6.64563e-05	0.000221608	0.000159363	6.24712e-05	0.000244078	0.00024559	9.37472e-05	6.85552e-05	0.000111098	0.000227078	4.63108e-05	3.82752e-05	0.000169339	5.07897e-05	0.000159328	0.000246307	0.000222468	0.000251965	8.32256e-05	0.000128874
UniRef50_P42799: Glutamate-1-semialdehyde 2,1-aminomutase 1, chloroplastic	0.000147952	1.54363e-05	1.13446e-05	0.000107883	7.58007e-05	5.50738e-06	2.60719e-05	6.57058e-05	7.88196e-05	1.05447e-05	3.07173e-05	4.65007e-06	7.13063e-06	5.12255e-05	6.48144e-05	3.77738e-06	1.59461e-05	6.48205e-06	8.17822e-05	2.49963e-05
UniRef50_P44012: Probable ribonuclease HI_0526	0.00017781	1.67944e-05	3.75524e-05	0.000120776	0.000115122	0.000109348	2.99116e-05	7.66993e-05	0.000108289	5.62225e-05	3.65515e-05	4.63204e-06	3.91272e-05	5.52295e-05	0.000103952	1.01262e-05	0.000118922	5.12882e-05	9.83195e-05	0.000118867
UniRef50_P44028	0.000184643	1.75618e-05	4.78317e-05	0.000144776	0.000131422	9.86272e-05	3.39519e-05	8.36884e-05	0.000120239	5.17481e-05	5.12491e-05	6.20507e-06	4.19649e-05	6.24188e-05	0.000121817	1.51843e-05	0.00016493	9.07911e-05	0.0001113	0.000140456
